"","agency_cd","site_no","station_nm","site_tp_cd","dec_lat_va","dec_long_va","coord_acy_cd","dec_coord_datum_cd","alt_va","alt_acy_va","alt_datum_cd","huc_cd","data_type_cd","parm_cd","stat_cd","ts_id","loc_web_ds","medium_grp_cd","parm_grp_cd","srs_id","access_cd","begin_date","Year_start","end_date","Year_end","count_nu","period","county"
"361086","USGS","360943079084001","OR-114","GW",36.16216944,-79.1442556,"5","NAD83",625,5,"NGVD29","03020201","qw","00618",NA,"0",NA,"wat","NUT","197186","0",1999-01-05,"1999",1999-01-05,"1999",1,0,"orange"
"361110","USGS","360943079084001","OR-114","GW",36.16216944,-79.1442556,"5","NAD83",625,5,"NGVD29","03020201","qw","71851",NA,"0",NA,"wat","NUT","197186","0",1999-01-05,"1999",1999-01-05,"1999",1,0,"orange"
"361139","USGS","360946076410601","CN-140","GW",36.1629356,-76.68466949,"S","NAD83",23,5,"NGVD29","03010203","qw","00618",NA,"0",NA,"wat","NUT","197186","0",1964-04-03,"1964",1964-04-03,"1964",1,0,"chowan"
"361157","USGS","360946076410601","CN-140","GW",36.1629356,-76.68466949,"S","NAD83",23,5,"NGVD29","03010203","qw","71851",NA,"0",NA,"wat","NUT","197186","0",1964-04-03,"1964",1964-04-03,"1964",1,0,"chowan"
"361207","USGS","360949076373201","CN-146","GW",36.16376916,-76.6252232,"S","NAD83",17,5,"NGVD29","03010205","qw","00618",NA,"0",NA,"wat","NUT","197186","0",1962-07-20,"1962",1962-07-20,"1962",1,0,"chowan"
"361226","USGS","360949076373201","CN-146","GW",36.16376916,-76.6252232,"S","NAD83",17,5,"NGVD29","03010205","qw","71851",NA,"0",NA,"wat","NUT","197186","0",1962-07-20,"1962",1962-07-20,"1962",1,0,"chowan"
"361331","USGS","360954078380401","GV-118","GW",36.16514637,-78.6341689,"S","NAD83",401,1.6,"NAVD88","03020101","qw","00618",NA,"0",NA,"wat","NUT","197186","0",1962-02-21,"1962",1962-02-21,"1962",1,0,"granville"
"361350","USGS","360954078380401","GV-118","GW",36.16514637,-78.6341689,"S","NAD83",401,1.6,"NAVD88","03020101","qw","71851",NA,"0",NA,"wat","NUT","197186","0",1962-02-21,"1962",1962-02-21,"1962",1,0,"granville"
"361399","USGS","361000076062501","PK-109 M L MEADS","GW",36.16682536,-76.1065934,"S","NAD83",4,1.6,"NAVD88","03010205","qw","00618",NA,"0",NA,"wat","NUT","197186","0",1962-02-07,"1962",1962-02-07,"1962",1,0,"pasquotank"
"361418","USGS","361000076062501","PK-109 M L MEADS","GW",36.16682536,-76.1065934,"S","NAD83",4,1.6,"NAVD88","03010205","qw","71851",NA,"0",NA,"wat","NUT","197186","0",1962-02-07,"1962",1962-02-07,"1962",1,0,"pasquotank"
"361479","USGS","361002077451001","UNNAMED TRIB TO SWIFT CREEK NEAR ROCKY MOUNT, NC","ST",36.16737455,-77.7524764,"T","NAD83",90,5,"NGVD29","03020102","qw","00618",NA,"0",NA,"wat","NUT","197186","0",2000-04-10,"2000",2000-04-10,"2000",1,0,"halifax"
"361530","USGS","361002077451001","UNNAMED TRIB TO SWIFT CREEK NEAR ROCKY MOUNT, NC","ST",36.16737455,-77.7524764,"T","NAD83",90,5,"NGVD29","03020102","qw","71851",NA,"0",NA,"wat","NUT","197186","0",2000-04-10,"2000",2000-04-10,"2000",1,0,"halifax"
"361592","USGS","361002079303901","AM-222 NR OSSIPEE, NC FELSIC METAIGNEOUS","GW",36.1672472,-79.51095,"U","NAD83",645,10,"NAVD88","03030002","qw","00618",NA,"0",NA,"wat","NUT","197186","0",2014-08-18,"2014",2014-08-18,"2014",1,0,"alamance"
"361924","USGS","361002079303901","AM-222 NR OSSIPEE, NC FELSIC METAIGNEOUS","GW",36.1672472,-79.51095,"U","NAD83",645,10,"NAVD88","03030002","qw","71851",NA,"0",NA,"wat","NUT","197186","0",2014-08-18,"2014",2014-08-18,"2014",1,0,"alamance"
"362043","USGS","361005076185501","PR-052 W DAIL","GW",36.1682142,-76.3149359,"S","NAD83",7,1.6,"NAVD88","03010205","qw","00618",NA,"0",NA,"wat","NUT","197186","0",1962-08-06,"1962",1962-08-06,"1962",1,0,"perquimans"
"362062","USGS","361005076185501","PR-052 W DAIL","GW",36.1682142,-76.3149359,"S","NAD83",7,1.6,"NAVD88","03010205","qw","71851",NA,"0",NA,"wat","NUT","197186","0",1962-08-06,"1962",1962-08-06,"1962",1,0,"perquimans"
"362213","USGS","361015076210501","PR-053 POWELL","GW",36.1709919,-76.3510481,"S","NAD83",9,1.6,"NAVD88","03010205","qw","00618",NA,"0",NA,"wat","NUT","197186","0",1962-05-18,"1962",1962-05-18,"1962",1,0,"perquimans"
"362232","USGS","361015076210501","PR-053 POWELL","GW",36.1709919,-76.3510481,"S","NAD83",9,1.6,"NAVD88","03010205","qw","71851",NA,"0",NA,"wat","NUT","197186","0",1962-05-18,"1962",1962-05-18,"1962",1,0,"perquimans"
"362276","USGS","361020078484801","DR-072 PIEDMONT MAS 42","GW",36.1722222,-78.8133333,"S","NAD83",446,5,"NGVD29","03020201","qw","00618",NA,"0",NA,"wat","NUT","197186","0",2007-08-01,"2007",2007-08-01,"2007",1,0,"durham"
"362428","USGS","361020078484801","DR-072 PIEDMONT MAS 42","GW",36.1722222,-78.8133333,"S","NAD83",446,5,"NGVD29","03020201","qw","71851",NA,"0",NA,"wat","NUT","197186","0",2007-08-01,"2007",2007-08-01,"2007",1,0,"durham"
"362547","USGS","361022078590201","OR-108","GW",36.1726083,-78.984025,"5","NAD83",625,5,"NGVD29","03020201","qw","00618",NA,"0",NA,"wat","NUT","197186","0",1998-12-15,"1998",1998-12-15,"1998",1,0,"orange"
"362586","USGS","361022078590201","OR-108","GW",36.1726083,-78.984025,"5","NAD83",625,5,"NGVD29","03020201","qw","71851",NA,"0",NA,"wat","NUT","197186","0",1998-12-15,"1998",1998-12-15,"1998",1,0,"orange"
"362610","USGS","361025076274001","PR-033 F LONG","GW",36.17376945,-76.4607738,"S","NAD83",13,1.6,"NAVD88","03010205","qw","00618",NA,"0",NA,"wat","NUT","197186","0",1962-04-03,"1962",1962-04-03,"1962",1,0,"perquimans"
"362628","USGS","361025076274001","PR-033 F LONG","GW",36.17376945,-76.4607738,"S","NAD83",13,1.6,"NAVD88","03010205","qw","71851",NA,"0",NA,"wat","NUT","197186","0",1962-04-03,"1962",1962-04-03,"1962",1,0,"perquimans"
"362660","USGS","361030076173501","PR-056 G WEBB","GW",36.17515857,-76.292713,"S","NAD83",6,1.6,"NAVD88","03010205","qw","00618",NA,"0",NA,"wat","NUT","197186","0",1961-11-21,"1961",1961-11-21,"1961",1,0,"perquimans"
"362678","USGS","361030076173501","PR-056 G WEBB","GW",36.17515857,-76.292713,"S","NAD83",6,1.6,"NAVD88","03010205","qw","71851",NA,"0",NA,"wat","NUT","197186","0",1961-11-21,"1961",1961-11-21,"1961",1,0,"perquimans"
"362918","USGS","361042078475001","GV-155 NR STEM, NC FELSIC METAIGNEOUS","GW",36.17841389,-78.797275,"U","NAD83",493,10,"NAVD88","03020201","qw","00618",NA,"0",NA,"wat","NUT","197186","0",2014-07-24,"2014",2014-07-24,"2014",1,0,"granville"
"363249","USGS","361042078475001","GV-155 NR STEM, NC FELSIC METAIGNEOUS","GW",36.17841389,-78.797275,"U","NAD83",493,10,"NAVD88","03020201","qw","71851",NA,"0",NA,"wat","NUT","197186","0",2014-07-24,"2014",2014-07-24,"2014",1,0,"granville"
"363397","USGS","361045076282001","PR-018 Y L BROWN","GW",36.17932487,-76.4718853,"S","NAD83",13,1.6,"NAVD88","03010205","qw","00618",NA,"0",NA,"wat","NUT","197186","0",1962-08-29,"1962",1962-08-29,"1962",1,0,"perquimans"
"363416","USGS","361045076282001","PR-018 Y L BROWN","GW",36.17932487,-76.4718853,"S","NAD83",13,1.6,"NAVD88","03010205","qw","71851",NA,"0",NA,"wat","NUT","197186","0",1962-08-29,"1962",1962-08-29,"1962",1,0,"perquimans"
"363443","USGS","361045079523101","GU-520 NEAR SUMMERFIELD, NC","GW",36.1793023,-79.875035,"F","NAD83",800,5,"NGVD29","03030002","qw","00618",NA,"0",NA,"wat","NUT","197186","0",1996-12-04,"1996",1996-12-04,"1996",1,0,"guilford"
"363480","USGS","361045079523101","GU-520 NEAR SUMMERFIELD, NC","GW",36.1793023,-79.875035,"F","NAD83",800,5,"NGVD29","03030002","qw","71851",NA,"0",NA,"wat","NUT","197186","0",1996-12-04,"1996",1996-12-04,"1996",1,0,"guilford"
"363588","USGS","361050077395601","HA-083A ENFIELD MUN","GW",36.18070876,-77.6652527,"S","NAD83",115,5,"NGVD29","03020102","qw","00618",NA,"0",NA,"wat","NUT","197186","0",1941-10-29,"1941",1958-07-09,"1958",3,6097,"halifax"
"363612","USGS","361050077395601","HA-083A ENFIELD MUN","GW",36.18070876,-77.6652527,"S","NAD83",115,5,"NGVD29","03020102","qw","71851",NA,"0",NA,"wat","NUT","197186","0",1941-10-29,"1941",1958-07-09,"1958",3,6097,"halifax"
"363631","USGS","361051076414101","CN-129","GW",36.1809908,-76.69439228,"S","NAD83",11,5,"NGVD29","03010203","qw","00618",NA,"0",NA,"wat","NUT","197186","0",1962-06-13,"1962",1962-06-13,"1962",1,0,"chowan"
"363649","USGS","361051076414101","CN-129","GW",36.1809908,-76.69439228,"S","NAD83",11,5,"NGVD29","03010203","qw","71851",NA,"0",NA,"wat","NUT","197186","0",1962-06-13,"1962",1962-06-13,"1962",1,0,"chowan"
"363675","USGS","361051079072201","OR-115","GW",36.18079167,-79.1227556,"5","NAD83",683,5,"NGVD29","03020201","qw","00618",NA,"0",NA,"wat","NUT","197186","0",1999-01-05,"1999",1999-01-05,"1999",1,0,"orange"
"363713","USGS","361051079072201","OR-115","GW",36.18079167,-79.1227556,"5","NAD83",683,5,"NGVD29","03020201","qw","71851",NA,"0",NA,"wat","NUT","197186","0",1999-01-05,"1999",1999-01-05,"1999",1,0,"orange"
"363748","USGS","361054076424401","CN-134","GW",36.18182408,-76.7118928,"S","NAD83",23,5,"NGVD29","03010203","qw","00618",NA,"0",NA,"wat","NUT","197186","0",1965-08-04,"1965",1965-08-04,"1965",1,0,NA
"363769","USGS","361054076424401","CN-134","GW",36.18182408,-76.7118928,"S","NAD83",23,5,"NGVD29","03010203","qw","71851",NA,"0",NA,"wat","NUT","197186","0",1965-08-04,"1965",1965-08-04,"1965",1,0,NA
"363802","USGS","361055079045501","OR-111","GW",36.18175556,-79.0819528,"5","NAD83",660,5,"NGVD29","03020201","qw","00618",NA,"0",NA,"wat","NUT","197186","0",1998-12-22,"1998",1998-12-22,"1998",1,0,"orange"
"363827","USGS","361055079045501","OR-111","GW",36.18175556,-79.0819528,"5","NAD83",660,5,"NGVD29","03020201","qw","71851",NA,"0",NA,"wat","NUT","197186","0",1998-12-22,"1998",1998-12-22,"1998",1,0,"orange"
"363907","USGS","361056079031701","OR-011","GW",36.1823626,-79.0544559,"S","NAD83",648,1.6,"NAVD88","03020201","qw","00618",NA,"0",NA,"wat","NUT","197186","0",1962-12-18,"1962",1962-12-18,"1962",1,0,"orange"
"363926","USGS","361056079031701","OR-011","GW",36.1823626,-79.0544559,"S","NAD83",648,1.6,"NAVD88","03020201","qw","71851",NA,"0",NA,"wat","NUT","197186","0",1962-12-18,"1962",1962-12-18,"1962",1,0,"orange"
"363942","USGS","361100076285001","PR-019 HERTFORD MUN","GW",36.1834914,-76.480219,"S","NAD83",12,1.6,"NAVD88","03010205","qw","00618",NA,"0",NA,"wat","NUT","197186","0",1958-08-13,"1958",1958-09-01,"1958",5,19,"perquimans"
"363965","USGS","361100076285001","PR-019 HERTFORD MUN","GW",36.1834914,-76.480219,"S","NAD83",12,1.6,"NAVD88","03010205","qw","71851",NA,"0",NA,"wat","NUT","197186","0",1958-08-13,"1958",1958-09-01,"1958",5,19,"perquimans"
"364001","USGS","361102078313601","GV-111","GW",36.1840364,-78.5263889,"S","NAD83",NA,NA,NA,"03020101","qw","00618",NA,"0",NA,"wat","NUT","197186","0",1962-02-21,"1962",1962-02-21,"1962",1,0,"granville"
"364020","USGS","361102078313601","GV-111","GW",36.1840364,-78.5263889,"S","NAD83",NA,NA,NA,"03020101","qw","71851",NA,"0",NA,"wat","NUT","197186","0",1962-02-21,"1962",1962-02-21,"1962",1,0,"granville"
"364050","USGS","361103076424501","CN-132","GW",36.184324,-76.7121707,"S","NAD83",23,5,"NGVD29","03010203","qw","00618",NA,"0",NA,"wat","NUT","197186","0",1962-07-23,"1962",1962-07-23,"1962",1,0,NA
"364069","USGS","361103076424501","CN-132","GW",36.184324,-76.7121707,"S","NAD83",23,5,"NGVD29","03010203","qw","71851",NA,"0",NA,"wat","NUT","197186","0",1962-07-23,"1962",1962-07-23,"1962",1,0,NA
"364095","USGS","361105079145801","OR-119","GW",36.1847861,-79.2496806,"5","NAD83",675,5,"NGVD29","03030002","qw","00618",NA,"0",NA,"wat","NUT","197186","0",1999-01-07,"1999",1999-01-07,"1999",1,0,"orange"
"364119","USGS","361105079145801","OR-119","GW",36.1847861,-79.2496806,"5","NAD83",675,5,"NGVD29","03030002","qw","71851",NA,"0",NA,"wat","NUT","197186","0",1999-01-07,"1999",1999-01-07,"1999",1,0,"orange"
"364177","USGS","361110076104001","PK-096 M T HARRIS","GW",36.1862696,-76.1774305,"S","NAD83",7,1.6,"NAVD88","03010205","qw","00618",NA,"0",NA,"wat","NUT","197186","0",1961-11-17,"1961",1961-11-17,"1961",1,0,"pasquotank"
"364196","USGS","361110076104001","PK-096 M T HARRIS","GW",36.1862696,-76.1774305,"S","NAD83",7,1.6,"NAVD88","03010205","qw","71851",NA,"0",NA,"wat","NUT","197186","0",1961-11-17,"1961",1961-11-17,"1961",1,0,"pasquotank"
"364217","USGS","361115078061301","FR-018 J PLEASANTS GARAG","GW",36.18765037,-78.1033234,"S","NAD83",332,1.6,"NAVD88","03020102","qw","00618",NA,"0",NA,"wat","NUT","197186","0",1962-07-26,"1962",1962-07-26,"1962",1,0,"franklin"
"364236","USGS","361115078061301","FR-018 J PLEASANTS GARAG","GW",36.18765037,-78.1033234,"S","NAD83",332,1.6,"NAVD88","03020102","qw","71851",NA,"0",NA,"wat","NUT","197186","0",1962-07-26,"1962",1962-07-26,"1962",1,0,"franklin"
"364253","USGS","361120076342001","PR-022 T R HARRELL","GW",36.1890466,-76.5718886,"S","NAD83",11,1.6,"NAVD88","03010205","qw","00618",NA,"0",NA,"wat","NUT","197186","0",1962-08-28,"1962",1962-08-28,"1962",1,0,"perquimans"
"364271","USGS","361120076342001","PR-022 T R HARRELL","GW",36.1890466,-76.5718886,"S","NAD83",11,1.6,"NAVD88","03010205","qw","71851",NA,"0",NA,"wat","NUT","197186","0",1962-08-28,"1962",1962-08-28,"1962",1,0,"perquimans"
"364303","USGS","361123079463601","GU-533 NEAR HILLSDALE, NC","GW",36.18985746,-79.7764207,"F","NAD83",775,5,"NGVD29","03030002","qw","00618",NA,"0",NA,"wat","NUT","197186","0",1996-12-12,"1996",1996-12-12,"1996",1,0,"guilford"
"364340","USGS","361123079463601","GU-533 NEAR HILLSDALE, NC","GW",36.18985746,-79.7764207,"F","NAD83",775,5,"NGVD29","03030002","qw","71851",NA,"0",NA,"wat","NUT","197186","0",1996-12-12,"1996",1996-12-12,"1996",1,0,"guilford"
"364369","USGS","361127076393401","CN-098","GW",36.19099074,-76.6591135,"S","NAD83",27.5,5,"NGVD29","03010203","qw","00618",NA,"0",NA,"wat","NUT","197186","0",1962-07-20,"1962",1962-07-20,"1962",1,0,"chowan"
"364388","USGS","361127076393401","CN-098","GW",36.19099074,-76.6591135,"S","NAD83",27.5,5,"NGVD29","03010203","qw","71851",NA,"0",NA,"wat","NUT","197186","0",1962-07-20,"1962",1962-07-20,"1962",1,0,"chowan"
"364408","USGS","361130078035501","FR-020 O GUPTON","GW",36.19181728,-78.0649891,"S","NAD83",334,1.6,"NAVD88","03020102","qw","00618",NA,"0",NA,"wat","NUT","197186","0",1962-07-26,"1962",1962-07-26,"1962",1,0,"franklin"
"364427","USGS","361130078035501","FR-020 O GUPTON","GW",36.19181728,-78.0649891,"S","NAD83",334,1.6,"NAVD88","03020102","qw","71851",NA,"0",NA,"wat","NUT","197186","0",1962-07-26,"1962",1962-07-26,"1962",1,0,"franklin"
"364446","USGS","361132079101801","OR-118","GW",36.19238889,-79.1717944,"5","NAD83",735,5,"NGVD29","03020201","qw","00618",NA,"0",NA,"wat","NUT","197186","0",1999-01-07,"1999",1999-01-07,"1999",1,0,"orange"
"364484","USGS","361132079101801","OR-118","GW",36.19238889,-79.1717944,"5","NAD83",735,5,"NGVD29","03020201","qw","71851",NA,"0",NA,"wat","NUT","197186","0",1999-01-07,"1999",1999-01-07,"1999",1,0,"orange"
"364554","USGS","361136078300401","VA-122 V ROBERTS","GW",36.193481,-78.5008328,"S","NAD83",325,1.6,"NAVD88","03020101","qw","00618",NA,"0",NA,"wat","NUT","197186","0",1962-02-13,"1962",1962-02-13,"1962",1,0,"vance"
"364574","USGS","361136078300401","VA-122 V ROBERTS","GW",36.193481,-78.5008328,"S","NAD83",325,1.6,"NAVD88","03020101","qw","71851",NA,"0",NA,"wat","NUT","197186","0",1962-02-13,"1962",1962-02-13,"1962",1,0,"vance"
"364619","USGS","361139078545001","DR-003 QUAIL ROOST FARMS","GW",36.1943089,-78.913619,"S","NAD83",NA,NA,NA,"03020201","qw","00618",NA,"0",NA,"wat","NUT","197186","0",1963-01-04,"1963",1963-01-04,"1963",1,0,"durham"
"364638","USGS","361139078545001","DR-003 QUAIL ROOST FARMS","GW",36.1943089,-78.913619,"S","NAD83",NA,NA,NA,"03020201","qw","71851",NA,"0",NA,"wat","NUT","197186","0",1963-01-04,"1963",1963-01-04,"1963",1,0,"durham"
"364661","USGS","361140076073001","PK-106 BERRY BROS","GW",36.19460297,-76.1246503,"S","NAD83",6,1.6,"NAVD88","03010205","qw","00618",NA,"0",NA,"wat","NUT","197186","0",1960-05-09,"1960",1960-05-09,"1960",1,0,"pasquotank"
"364680","USGS","361140076073001","PK-106 BERRY BROS","GW",36.19460297,-76.1246503,"S","NAD83",6,1.6,"NAVD88","03010205","qw","71851",NA,"0",NA,"wat","NUT","197186","0",1960-05-09,"1960",1960-05-09,"1960",1,0,"pasquotank"
"364846","USGS","361155075514001","CK-100 JARVISBURG CHURCH OF CHRIST","GW",36.19877244,-75.8607479,"S","NAD83",12,1.6,"NAVD88","03010205","qw","00618",NA,"0",NA,"wat","NUT","197186","0",1962-03-28,"1962",1962-03-28,"1962",1,0,"currituck:main"
"364857","USGS","361155075514001","CK-100 JARVISBURG CHURCH OF CHRIST","GW",36.19877244,-75.8607479,"S","NAD83",12,1.6,"NAVD88","03010205","qw","71851",NA,"0",NA,"wat","NUT","197186","0",1962-03-28,"1962",1962-03-28,"1962",1,0,"currituck:main"
"364889","USGS","361156078522201","DR-005","GW",36.19903168,-78.87250698,"S","NAD83",523,1.6,"NAVD88","03020201","qw","00618",NA,"0",NA,"wat","NUT","197186","0",1963-01-04,"1963",1963-01-04,"1963",1,0,"durham"
"364908","USGS","361156078522201","DR-005","GW",36.19903168,-78.87250698,"S","NAD83",523,1.6,"NAVD88","03020201","qw","71851",NA,"0",NA,"wat","NUT","197186","0",1963-01-04,"1963",1963-01-04,"1963",1,0,"durham"
"364929","USGS","361200076144001","PK-090 R E STANTON","GW",36.20015817,-76.24410049,"S","NAD83",5,1.6,"NAVD88","03010205","qw","00618",NA,"0",NA,"wat","NUT","197186","0",1962-07-29,"1962",1962-07-29,"1962",1,0,"pasquotank"
"364948","USGS","361200076144001","PK-090 R E STANTON","GW",36.20015817,-76.24410049,"S","NAD83",5,1.6,"NAVD88","03010205","qw","71851",NA,"0",NA,"wat","NUT","197186","0",1962-07-29,"1962",1962-07-29,"1962",1,0,"pasquotank"
"365048","USGS","361210076143001","PK-203 USGS PK-T2-62","GW",36.2029359,-76.2413226,"S","NAD83",5,1.6,"NAVD88","03010205","qw","00618",NA,"0",NA,"wat","NUT","197186","0",1962-08-01,"1962",1962-08-02,"1962",2,1,"pasquotank"
"365068","USGS","361210076143001","PK-203 USGS PK-T2-62","GW",36.2029359,-76.2413226,"S","NAD83",5,1.6,"NAVD88","03010205","qw","71851",NA,"0",NA,"wat","NUT","197186","0",1962-08-01,"1962",1962-08-02,"1962",2,1,"pasquotank"
"365129","USGS","361218076100401","PK-210 F10-K4","GW",36.2051583,-76.1674303,"F","NAD83",4,2.5,"NGVD29","03010205","qw","00618",NA,"0",NA,"wat","NUT","197186","0",1994-08-31,"1994",1994-08-31,"1994",1,0,"pasquotank"
"365264","USGS","361218076100401","PK-210 F10-K4","GW",36.2051583,-76.1674303,"F","NAD83",4,2.5,"NGVD29","03010205","qw","71851",NA,"0",NA,"wat","NUT","197186","0",1994-08-31,"1994",1994-08-31,"1994",1,0,"pasquotank"
"365373","USGS","361224076514501","BE-115 NR WINDSOR, NC UPPER CAPE FEAR","GW",36.20657778,-76.8625056,"U","NAD83",NA,NA,NA,"03010203","qw","00618",NA,"0",NA,"wat","NUT","197186","0",2013-09-24,"2013",2013-09-24,"2013",1,0,"bertie"
"365710","USGS","361224076514501","BE-115 NR WINDSOR, NC UPPER CAPE FEAR","GW",36.20657778,-76.8625056,"U","NAD83",NA,NA,NA,"03010203","qw","71851",NA,"0",NA,"wat","NUT","197186","0",2013-09-24,"2013",2013-09-24,"2013",1,0,"bertie"
"365852","USGS","361225076521501","BE-026","GW",36.20710117,-76.8705093,"S","NAD83",54,1.6,"NAVD88","03010203","qw","00618",NA,"0",NA,"wat","NUT","197186","0",1955-09-28,"1955",1955-09-28,"1955",1,0,"bertie"
"365871","USGS","361225076521501","BE-026","GW",36.20710117,-76.8705093,"S","NAD83",54,1.6,"NAVD88","03010203","qw","71851",NA,"0",NA,"wat","NUT","197186","0",1955-09-28,"1955",1955-09-28,"1955",1,0,"bertie"
"365905","USGS","361227076182401","PR-097 LU-006A NR WOODVILLE, NC SURFICIAL","GW",36.20755556,-76.3066111,"1","NAD83",9,1,"NAVD88","03010205","qw","00618",NA,"0",NA,"wat","NUT","197186","0",2014-05-01,"2014",2023-11-09,"2023",2,3479,"perquimans"
"365961","USGS","361227076182401","PR-097 LU-006A NR WOODVILLE, NC SURFICIAL","GW",36.20755556,-76.3066111,"1","NAD83",9,1,"NAVD88","03010205","qw","71851",NA,"0",NA,"wat","NUT","197186","0",2014-05-01,"2014",2023-11-09,"2023",2,3479,"perquimans"
"365999","USGS","361228080011301","GU-515 NR KINGS CROSSROADS, NC","GW",36.2079139,-80.02004,"F","NAD83",875,5,"NGVD29","03030002","qw","00618",NA,"0",NA,"wat","NUT","197186","0",1996-11-20,"1996",1996-11-20,"1996",1,0,"guilford"
"366036","USGS","361228080011301","GU-515 NR KINGS CROSSROADS, NC","GW",36.2079139,-80.02004,"F","NAD83",875,5,"NGVD29","03030002","qw","71851",NA,"0",NA,"wat","NUT","197186","0",1996-11-20,"1996",1996-11-20,"1996",1,0,"guilford"
"366083","USGS","361231076425001","CN-113 UNITED PIECE AND DyE WORKS","GW",36.208768,-76.71356,"S","NAD83",15,5,"NGVD29","03010203","qw","00618",NA,"0",NA,"wat","NUT","197186","0",1964-10-21,"1964",1964-10-21,"1964",1,0,NA
"366103","USGS","361231076425001","CN-113 UNITED PIECE AND DyE WORKS","GW",36.208768,-76.71356,"S","NAD83",15,5,"NGVD29","03010203","qw","71851",NA,"0",NA,"wat","NUT","197186","0",1964-10-21,"1964",1964-10-21,"1964",1,0,NA
"366194","USGS","361240076022001","CA-066","GW",36.21126987,-76.0385354,"S","NAD83",2,1.6,"NAVD88","03010205","qw","00618",NA,"0",NA,"wat","NUT","197186","0",1962-05-15,"1962",1962-05-15,"1962",1,0,NA
"366213","USGS","361240076022001","CA-066","GW",36.21126987,-76.0385354,"S","NAD83",2,1.6,"NAVD88","03010205","qw","71851",NA,"0",NA,"wat","NUT","197186","0",1962-05-15,"1962",1962-05-15,"1962",1,0,NA
"366240","USGS","361240079582501","GU-518 NEAR KINGS CROSSROADS, NC","GW",36.211247,-79.9733717,"F","NAD83",900,5,"NGVD29","03030002","qw","00618",NA,"0",NA,"wat","NUT","197186","0",1996-11-21,"1996",1996-11-21,"1996",1,0,"guilford"
"366277","USGS","361240079582501","GU-518 NEAR KINGS CROSSROADS, NC","GW",36.211247,-79.9733717,"F","NAD83",900,5,"NGVD29","03030002","qw","71851",NA,"0",NA,"wat","NUT","197186","0",1996-11-21,"1996",1996-11-21,"1996",1,0,"guilford"
"366312","USGS","361243076083201","PK-001 GW NITRATE SITE 20","GW-TH",36.21194444,-76.1422222,"S","NAD83",8,1.6,"NAVD88","03010205","qw","00618",NA,"0",NA,"wat","NUT","197186","0",2000-02-22,"2000",2000-02-22,"2000",1,0,"pasquotank"
"366339","USGS","361243076083201","PK-001 GW NITRATE SITE 20","GW-TH",36.21194444,-76.1422222,"S","NAD83",8,1.6,"NAVD88","03010205","qw","71851",NA,"0",NA,"wat","NUT","197186","0",2000-02-22,"2000",2000-02-22,"2000",1,0,"pasquotank"
"366385","USGS","361243079514101","GU-521 NEAR HILLSDALE, NC","GW",36.21207995,-79.8611459,"F","NAD83",820,5,"NGVD29","03030002","qw","00618",NA,"0",NA,"wat","NUT","197186","0",1996-12-04,"1996",1996-12-04,"1996",1,0,"guilford"
"366422","USGS","361243079514101","GU-521 NEAR HILLSDALE, NC","GW",36.21207995,-79.8611459,"F","NAD83",820,5,"NGVD29","03030002","qw","71851",NA,"0",NA,"wat","NUT","197186","0",1996-12-04,"1996",1996-12-04,"1996",1,0,"guilford"
"366447","USGS","361244076392401","CN-100","GW",36.2123792,-76.65633599,"S","NAD83",27,5,"NGVD29","03010203","qw","00618",NA,"0",NA,"wat","NUT","197186","0",1962-07-17,"1962",1962-07-17,"1962",1,0,"chowan"
"366466","USGS","361244076392401","CN-100","GW",36.2123792,-76.65633599,"S","NAD83",27,5,"NGVD29","03010203","qw","71851",NA,"0",NA,"wat","NUT","197186","0",1962-07-17,"1962",1962-07-17,"1962",1,0,"chowan"
"366772","USGS","361249076362001","CN-090","GW",36.2137682,-76.6052233,"S","NAD83",48,5,"NGVD29","03010205","qw","00618",NA,"0",NA,"wat","NUT","197186","0",1962-06-13,"1962",1962-06-13,"1962",1,0,"chowan"
"366790","USGS","361249076362001","CN-090","GW",36.2137682,-76.6052233,"S","NAD83",48,5,"NGVD29","03010205","qw","71851",NA,"0",NA,"wat","NUT","197186","0",1962-06-13,"1962",1962-06-13,"1962",1,0,"chowan"
"366999","USGS","361252077074501","BE-117 NR AULANDER, NC UPPER CAPE FEAR","GW",36.2144111,-77.1292806,"U","NAD83",69,1.6,"NAVD88","03010107","qw","00618",NA,"0",NA,"wat","NUT","197186","0",2013-09-24,"2013",2022-08-29,"2022",2,3261,"bertie"
"367464","USGS","361252077074501","BE-117 NR AULANDER, NC UPPER CAPE FEAR","GW",36.2144111,-77.1292806,"U","NAD83",69,1.6,"NAVD88","03010107","qw","71851",NA,"0",NA,"wat","NUT","197186","0",2013-09-24,"2013",2022-08-29,"2022",2,3261,"bertie"
"367950","USGS","361254079424801","GU-509 AT BROWNS SUMMIT, NC","GW",36.21513505,-79.7130857,"F","NAD83",815,5,"NGVD29","03030002","qw","00618",NA,"0",NA,"wat","NUT","197186","0",1996-11-18,"1996",1996-11-18,"1996",1,0,"guilford"
"367987","USGS","361254079424801","GU-509 AT BROWNS SUMMIT, NC","GW",36.21513505,-79.7130857,"F","NAD83",815,5,"NGVD29","03030002","qw","71851",NA,"0",NA,"wat","NUT","197186","0",1996-11-18,"1996",1996-11-18,"1996",1,0,"guilford"
